age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
19,Private,High School grad,Never-Married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
35,Local-gov,*,Married,White-Collar,Husband,White,Male,0,1653,80,United-States,<=50K
38,Private,Associates,Married,Service,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
38,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,50,*,>50K
36,Private,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,Dropout,Married,Blue-Collar,Husband,Black,Male,0,0,40,*,<=50K
59,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,Bachelors,Married,Professional,Not-in-family,White,Male,0,0,50,United-States,>50K
55,Private,High School grad,Widowed,Service,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Local-gov,High School grad,Married,Other,Husband,White,Male,0,0,40,United-States,>50K
34,Private,High School grad,Married,White-Collar,Not-in-family,Black,Male,0,39,60,United-States,<=50K
27,Private,Bachelors,Never-Married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
18,Self-emp-not-inc,High School grad,Never-Married,Service,Own-child,White,Male,0,0,60,United-States,<=50K
32,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,Masters,Married,Professional,Unmarried,Black,Female,0,0,40,United-States,<=50K
22,Private,Dropout,Never-Married,Admin,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,Masters,Married,Service,Own-child,White,Female,0,0,15,United-States,<=50K
65,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,10,United-States,<=50K
47,Private,Associates,Widowed,Sales,Husband,White,Male,5072,0,50,United-States,>50K
20,Private,Dropout,Never-Married,Sales,Own-child,Black,Female,0,0,35,United-States,<=50K
25,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,36,United-States,<=50K
18,Private,Associates,Never-Married,Service,Own-child,White,Female,0,0,40,United-States,<=50K
61,Self-emp-not-inc,*,Married,Service,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Local-gov,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,High School grad,Never-Married,White-Collar,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States,<=50K
36,State-gov,High School grad,Separated,Admin,Unmarried,Black,Female,0,0,40,United-States,<=50K
34,Private,High School grad,Married,Professional,Husband,White,Male,0,0,54,United-States,>50K
62,Self-emp-not-inc,High School grad,Married,Admin,Wife,White,Female,0,0,15,United-States,<=50K
20,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,35,United-States,<=50K
59,Private,High School grad,Married,Blue-Collar,Not-in-family,Black,Male,0,0,40,United-States,<=50K
41,Private,Dropout,Married,Blue-Collar,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K
40,Private,High School grad,Married,Professional,Husband,Black,Male,0,0,50,United-States,<=50K
37,Local-gov,High School grad,Separated,Admin,Unmarried,Black,Female,0,0,25,United-States,<=50K
25,Private,High School grad,Married,Service,Husband,White,Male,0,0,40,United-States,<=50K
53,Self-emp-not-inc,High School grad,Widowed,Blue-Collar,Unmarried,Black,Female,0,0,38,United-States,<=50K
39,Local-gov,Masters,Separated,Professional,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States,<=50K
17,Private,Dropout,Never-Married,Admin,Own-child,White,Male,0,0,16,United-States,<=50K
27,Private,Dropout,Separated,Blue-Collar,Husband,White,Male,0,0,42,United-States,<=50K
20,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,1978,40,United-States,<=50K
28,Private,High School grad,Never-Married,Other,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Local-gov,High School grad,Never-Married,Sales,Wife,White,Male,0,0,5,United-States,<=50K
34,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,40,*,<=50K
50,Local-gov,High School grad,Separated,Admin,Own-child,Black,Female,0,0,40,United-States,<=50K
28,Private,High School grad,Never-Married,Service,Husband,Black,Female,0,0,40,United-States,<=50K
53,Private,High School grad,Separated,Blue-Collar,Not-in-family,Black,Male,0,0,40,United-States,<=50K
31,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,*,<=50K
39,State-gov,Masters,Married,Professional,Husband,White,Male,0,1977,45,United-States,>50K
39,State-gov,High School grad,Never-Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,>50K
17,Local-gov,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,25,United-States,<=50K
43,Private,Associates,Never-Married,Blue-Collar,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
63,Self-emp-not-inc,High School grad,Separated,White-Collar,Own-child,White,Male,0,0,15,United-States,<=50K
49,*,Bachelors,Separated,White-Collar,Husband,White,Female,22826,0,60,United-States,>50K
23,Local-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,Dropout,Never-Married,Blue-Collar,Own-child,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
21,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,State-gov,High School grad,Married,White-Collar,Husband,Black,Male,0,0,40,United-States,>50K
37,Private,High School grad,Married,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K
21,State-gov,High School grad,Never-Married,Professional,Not-in-family,White,Male,0,0,20,United-States,<=50K
26,Local-gov,High School grad,Married,Service,Own-child,White,Female,0,0,30,United-States,<=50K
20,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,45,United-States,<=50K
43,Federal-gov,Bachelors,Married,Professional,Wife,White,Female,0,0,40,*,>50K
35,Private,Masters,Married,White-Collar,Husband,White,Male,0,0,99,*,>50K
62,Self-emp-not-inc,Dropout,Separated,Service,Husband,White,Male,0,0,40,United-States,>50K
56,Self-emp-not-inc,Bachelors,Separated,Professional,Wife,White,Female,0,0,40,United-States,>50K
51,State-gov,Bachelors,Married,Professional,Wife,White,Female,0,0,70,*,>50K
29,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,High School grad,Married,Service,Wife,White,Female,3103,0,40,United-States,<=50K
58,Private,Masters,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
41,State-gov,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,High School grad,Married,Blue-Collar,Husband,White,Male,15024,0,50,United-States,>50K
27,Local-gov,Associates,Never-Married,Professional,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,65,United-States,<=50K
41,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
69,Local-gov,High School grad,Widowed,Admin,Not-in-family,White,Female,0,0,12,United-States,<=50K
49,Private,Bachelors,Married,Other,Husband,White,Male,0,0,40,*,>50K
43,Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,16,United-States,<=50K
42,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,1584,40,United-States,<=50K
24,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,Bachelors,Married,Other,Wife,White,Female,99999,0,40,United-States,>50K
31,State-gov,*,Married,Professional,Husband,White,Male,0,0,60,United-States,>50K
39,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,30,United-States,<=50K
56,Private,High School grad,Married,Blue-Collar,Not-in-family,White,Male,0,2199,60,United-States,>50K
50,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,1902,40,United-States,>50K
48,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Local-gov,Bachelors,Never-Married,Admin,Own-child,Black,Male,0,0,24,United-States,<=50K
66,Self-emp-not-inc,Bachelors,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
42,Private,High School grad,Never-Married,Other,Not-in-family,White,Female,0,0,65,United-States,<=50K
34,Private,High School grad,Never-Married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,High School grad,Married,Sales,Husband,White,Male,0,0,40,*,>50K
22,Private,High School grad,Never-Married,Admin,Not-in-family,Black,Female,0,0,20,United-States,<=50K
17,Private,Dropout,Never-Married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
22,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,*,<=50K
68,Private,High School grad,Widowed,Service,Not-in-family,White,Female,0,0,15,*,<=50K
36,Private,Bachelors,Separated,Professional,Husband,White,Male,7687,0,40,United-States,>50K
24,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,40,United-States,>50K
24,Private,Associates,Married,Sales,Not-in-family,White,Male,2193,0,40,United-States,<=50K
35,Private,High School grad,Separated,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,40,United-States,<=50K
54,*,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,High School grad,Never-Married,Service,Not-in-family,White,Male,0,0,8,United-States,<=50K
46,Local-gov,Associates,Separated,Admin,Not-in-family,White,Female,0,0,30,United-States,<=50K
25,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Female,0,0,38,United-States,<=50K
41,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
47,Private,High School grad,Married,White-Collar,Husband,White,Male,2850,0,40,*,>50K
36,Private,High School grad,Separated,Professional,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
27,Private,Bachelors,Never-Married,Professional,Own-child,White,Female,0,0,50,*,<=50K
24,Private,High School grad,Separated,Professional,Husband,White,Male,0,0,70,United-States,<=50K
32,Private,*,Separated,Blue-Collar,Unmarried,White,Female,0,0,40,*,<=50K
54,Self-emp-not-inc,Masters,Married,White-Collar,Husband,White,Male,0,0,45,United-States,>50K
67,Private,High School grad,Separated,Sales,Not-in-family,Black,Female,0,0,25,United-States,<=50K
38,Private,High School grad,Married,Blue-Collar,Husband,White,Male,1649,0,30,United-States,<=50K
41,Private,Associates,Married,Blue-Collar,Husband,White,Male,1010,0,40,United-States,<=50K
37,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
41,Private,Bachelors,Married,Service,Wife,White,Male,7298,0,45,United-States,>50K
33,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,42,United-States,<=50K
39,Private,High School grad,Separated,Service,Unmarried,White,Female,0,0,20,United-States,<=50K
21,Private,Dropout,Married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,Bachelors,Never-Married,Admin,Not-in-family,White,Male,0,0,45,United-States,<=50K
31,Private,Bachelors,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,High School grad,Separated,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Self-emp-inc,High School grad,Married,Blue-Collar,Husband,Black,Male,0,1884,40,United-States,>50K
25,Private,High School grad,Married,Service,Wife,White,Male,0,0,40,United-States,<=50K
45,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,>50K
30,Private,*,Never-Married,Professional,Not-in-family,White,Male,10520,0,40,United-States,>50K
44,Private,High School grad,Married,Blue-Collar,Wife,White,Male,7687,0,45,United-States,>50K
24,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
45,State-gov,High School grad,Separated,Admin,Unmarried,Asian-Pac-Islander,Female,0,0,32,United-States,<=50K
34,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,Masters,Married,Professional,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,0,12,United-States,<=50K
37,Local-gov,High School grad,Married,Blue-Collar,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,High School grad,Married,Blue-Collar,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
28,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,Dropout,Separated,Other,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,High School grad,Never-Married,Blue-Collar,Wife,White,Male,0,0,35,United-States,<=50K
20,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,60,United-States,<=50K
57,Private,High School grad,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,35,United-States,<=50K
20,State-gov,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,12,United-States,<=50K
28,Self-emp-not-inc,High School grad,Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States,<=50K
37,*,High School grad,Never-Married,Service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
30,Private,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,Associates,Married,Professional,Husband,White,Male,0,0,60,United-States,>50K
20,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
38,Private,Dropout,Married,Professional,Husband,White,Male,0,0,45,United-States,<=50K
29,Self-emp-inc,Bachelors,Married,Sales,Wife,White,Female,7687,0,45,United-States,>50K
52,Private,High School grad,Married,Professional,Unmarried,Black,Male,0,0,40,United-States,<=50K
40,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,80,*,<=50K
30,Private,High School grad,Separated,White-Collar,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,High School grad,Never-Married,Blue-Collar,Own-child,Black,Female,0,0,35,United-States,<=50K
30,Private,Bachelors,Never-Married,Service,Not-in-family,White,Male,0,0,15,*,<=50K
49,Self-emp-not-inc,Masters,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
50,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,High School grad,Separated,Service,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Self-emp-not-inc,Bachelors,Married,Professional,Husband,White,Male,0,0,60,United-States,<=50K
61,Local-gov,Masters,Separated,Professional,Not-in-family,White,Male,0,0,70,United-States,<=50K
40,State-gov,Masters,Married,Admin,Not-in-family,White,Male,0,0,40,*,>50K
42,Self-emp-not-inc,*,Married,Professional,Husband,White,Male,7687,0,40,United-States,>50K
32,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States,>50K
34,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,Black,Male,0,0,80,United-States,<=50K
37,Self-emp-not-inc,Bachelors,Never-Married,Other,Own-child,White,Male,3169,0,45,United-States,<=50K
23,Local-gov,Dropout,Never-Married,Service,Not-in-family,White,Male,0,0,35,United-States,<=50K
50,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,40,United-States,>50K
25,Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,30,United-States,<=50K
51,State-gov,High School grad,Separated,Professional,Not-in-family,Black,Female,0,0,40,United-States,<=50K
38,Private,High School grad,Married,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
58,Self-emp-not-inc,High School grad,Married,Other,Husband,White,Male,0,0,47,United-States,<=50K
43,Self-emp-not-inc,Masters,Married,White-Collar,Husband,White,Male,0,0,50,United-States,>50K
19,State-gov,High School grad,Never-Married,Service,Own-child,White,Male,0,1421,24,United-States,<=50K
35,Private,High School grad,Never-Married,Admin,Unmarried,Black,Male,0,0,48,United-States,<=50K
41,State-gov,Associates,Married,Professional,Not-in-family,Asian-Pac-Islander,Male,4068,0,54,United-States,<=50K
